UniProtID_1	UniProtID_2	Gene_name_1	Gene_name_2
P10275	P14859	ANDR	PO2F1
P10275	P62136	ANDR	PP1A
P10275	Q06830	ANDR	PRDX1
P10275	Q99873	ANDR	ANM1
P10275	P55345	ANDR	ANM2
P10275	Q9P2W1	ANDR	HOP2
P10275	P60484	ANDR	PTEN
P10275	P49023	ANDR	PAXI
P10275	P60763	ANDR	RAC3
P10275	Q9Y4B4	ANDR	ARIP4
P10275	P62826	ANDR	RAN
P10275	Q96S59	ANDR	RANB9
P10275	P06400	ANDR	RB
P10275	Q9NYW8	ANDR	RBAK
P10275	Q96PM5	ANDR	ZN363
P10275	Q9UBS8	ANDR	RNF14
P10275	P78317	ANDR	RNF4
P10275	Q01196	ANDR	RUNX1
P10275	Q13950	ANDR	RUNX2
P10275	Q15637	ANDR	SF01
P10275	Q96ST3	ANDR	SIN3A
P10275	Q96EB6	ANDR	SIR1
P10275	P12235	ANDR	ADT1
P10275	P84022	ANDR	SMAD3
P10275	Q92922	ANDR	SMRC1
P10275	Q969G3	ANDR	SMCE1
P10275	Q9Y675	ANDR	SNURF
P10275	P08047	ANDR	SP1
P10275	O95238	ANDR	SPDEF
P10275	P12931	ANDR	SRC
P10275	Q05066	ANDR	SRY
P10275	P40763	ANDR	STAT3
P10275	Q9UNE7	ANDR	CHIP
P10275	O95425	ANDR	SVIL
P10275	P15884	ANDR	ITF2
P10275	O43294	ANDR	TGFI1
P10275	Q8IXH7	ANDR	NELFD
P10275	P82094	ANDR	TMF1
P10275	P11387	ANDR	TOP1
P10275	Q6AZZ1	ANDR	TRI68
P10275	P63279	ANDR	UBC9
P10275	Q05086	ANDR	UBE3A
P10275	Q9UBK9	ANDR	UXT
P10275	O96028	ANDR	NSD2
P10275	P13010	ANDR	XRCC5
P10275	P12956	ANDR	XRCC6
P10275	Q9ULJ6	ANDR	ZMIZ1
P10275	Q8NF64	ANDR	ZMIZ2
P27540	P10275	ARNT	ANDR
P15336	P10275	ATF2	ANDR
Q99933	P10275	BAG1	ANDR
Q99933	P34932	BAG1	HSP74
P38398	P10275	BRCA1	ANDR
P27797	P10275	CALR	ANDR
P29466	P10275	CASP1	ANDR
P42574	P10275	CASP3	ANDR
P55210	P10275	CASP7	ANDR
Q14790	P10275	CASP8	ANDR
Q03135	P10275	CAV1	ANDR
P24385	P10275	CCND1	ANDR
P30281	P10275	CCND3	ANDR
P30281	P10275	CCND3	ANDR
P30281	P21127	CCND3	CD11B
P24864	P10275	CCNE1	ANDR
P51946	P10275	CCNH	ANDR
P51946	P50613	CCNH	CDK7
P51946	P18074	CCNH	ERCC2
P51946	P19447	CCNH	ERCC3
P51946	P32780	CCNH	TF2H1
P51946	Q13888	CCNH	TF2H2
P51946	Q13889	CCNH	TF2H3
P51946	Q92759	CCNH	TF2H4
P51946	P51948	CCNH	MAT1
P30304	P10275	MPIP1	ANDR
P30305	P10275	MPIP2	ANDR
Q16543	P10275	CDC37	ANDR
P06493	P10275	CDK1	ANDR
P21127	P10275	CD11B	ANDR
P21127	P10275	CD11B	ANDR
P21127	P30281	CD11B	CCND3
Q00535	P10275	CDK5	ANDR
P50613	P10275	CDK7	ANDR
P50613	P51946	CDK7	CCNH
P50613	P18074	CDK7	ERCC2
P50613	P19447	CDK7	ERCC3
P50613	P32780	CDK7	TF2H1
P50613	Q13888	CDK7	TF2H2
P50613	Q13889	CDK7	TF2H3
P50613	Q92759	CDK7	TF2H4
P50613	P51948	CDK7	MAT1
P50750	P10275	CDK9	ANDR
P50750	P10275	CDK9	ANDR
P49715	P10275	CEBPA	ANDR
P10606	P10275	COX5B	ANDR
P16220	P10275	CREB1	ANDR
P16220	Q92793	CREB1	CBP
Q92793	P10275	CBP	ANDR
Q92793	P16220	CBP	CREB1
P35222	P10275	CTNB1	ANDR
P35222	P15884	CTNB1	ITF2
O43293	P10275	DAPK3	ANDR
Q9UER7	P10275	DAXX	ANDR
O60477	P10275	BRNP1	ANDR
P11182	P10275	ODB2	ANDR
P20711	P10275	DDC	ANDR
P17844	P10275	DDX5	ANDR
Q5THR3	P10275	EFCB6	ANDR
Q5THR3	Q13547	EFCB6	HDAC1
Q5THR3	Q99497	EFCB6	PARK7
Q5THR3	Q96ST3	EFCB6	SIN3A
P00533	P10275	EGFR	ANDR
Q09472	P10275	EP300	ANDR
Q09472	Q6AZZ1	EP300	TRI68
P18074	P10275	ERCC2	ANDR
P18074	P51946	ERCC2	CCNH
P18074	P50613	ERCC2	CDK7
P18074	P19447	ERCC2	ERCC3
P18074	P32780	ERCC2	TF2H1
P18074	Q13888	ERCC2	TF2H2
P18074	Q13889	ERCC2	TF2H3
P18074	Q92759	ERCC2	TF2H4
P18074	P51948	ERCC2	MAT1
P19447	P10275	ERCC3	ANDR
P19447	P51946	ERCC3	CCNH
P19447	P50613	ERCC3	CDK7
P19447	P18074	ERCC3	ERCC2
P19447	P32780	ERCC3	TF2H1
P19447	Q13888	ERCC3	TF2H2
P19447	Q13889	ERCC3	TF2H3
P19447	Q92759	ERCC3	TF2H4
P19447	P51948	ERCC3	MAT1
P03372	P10275	ESR1	ANDR
P03372	P12931	ESR1	SRC
P41161	P10275	ETV5	ANDR
Q14192	P10275	FHL2	ANDR
Q14192	Q8IZL8	FHL2	PELP1
Q02790	P10275	FKBP4	ANDR
P21333	P10275	FLNA	ANDR
P55317	P10275	FOXA1	ANDR
Q12778	P10275	FOXO1	ANDR
P04406	P10275	G3P	ANDR
P63244	P10275	RACK1	ANDR
P49841	P10275	GSK3B	ANDR
P49841	P10275	GSK3B	ANDR
P06396	P10275	GELS	ANDR
P35269	P10275	T2FA	ANDR
P13984	P10275	T2FB	ANDR
P32780	P10275	TF2H1	ANDR
P32780	P51946	TF2H1	CCNH
P32780	P50613	TF2H1	CDK7
P32780	P18074	TF2H1	ERCC2
P32780	P19447	TF2H1	ERCC3
P32780	Q13888	TF2H1	TF2H2
P32780	Q13889	TF2H1	TF2H3
P32780	Q92759	TF2H1	TF2H4
P32780	P51948	TF2H1	MAT1
Q13888	P10275	TF2H2	ANDR
Q13888	P51946	TF2H2	CCNH
Q13888	P50613	TF2H2	CDK7
Q13888	P18074	TF2H2	ERCC2
Q13888	P19447	TF2H2	ERCC3
Q13888	P32780	TF2H2	TF2H1
Q13888	Q13889	TF2H2	TF2H3
Q13888	Q92759	TF2H2	TF2H4
Q13888	P51948	TF2H2	MAT1
Q13889	P10275	TF2H3	ANDR
Q13889	P51946	TF2H3	CCNH
Q13889	P50613	TF2H3	CDK7
Q13889	P18074	TF2H3	ERCC2
Q13889	P19447	TF2H3	ERCC3
Q13889	P32780	TF2H3	TF2H1
Q13889	Q13888	TF2H3	TF2H2
Q13889	Q92759	TF2H3	TF2H4
Q13889	P51948	TF2H3	MAT1
Q92759	P10275	TF2H4	ANDR
Q92759	P51946	TF2H4	CCNH
Q92759	P50613	TF2H4	CDK7
Q92759	P18074	TF2H4	ERCC2
Q92759	P19447	TF2H4	ERCC3
Q92759	P32780	TF2H4	TF2H1
Q92759	Q13888	TF2H4	TF2H2
Q92759	Q13889	TF2H4	TF2H3
Q92759	P51948	TF2H4	MAT1
Q13547	P10275	HDAC1	ANDR
Q13547	P10275	HDAC1	ANDR
Q13547	Q5THR3	HDAC1	EFCB6
Q13547	P22301	HDAC1	IL10
Q13547	Q00987	HDAC1	MDM2
Q13547	Q96ST3	HDAC1	SIN3A
Q8WUI4	P10275	HDAC7	ANDR
Q9H422	P10275	HIPK3	ANDR
P07900	P10275	HS90A	ANDR
P07900	P14625	HS90A	ENPL
P07900	P11021	HS90A	BIP
P07900	P11142	HS90A	HSP7C
P07900	P09874	HS90A	PARP1
P07900	P11387	HS90A	TOP1
P07900	P12956	HS90A	XRCC6
P14625	P10275	ENPL	ANDR
P14625	P07900	ENPL	HS90A
P14625	P11021	ENPL	BIP
P14625	P11142	ENPL	HSP7C
P14625	P09874	ENPL	PARP1
P14625	P11387	ENPL	TOP1
P14625	P12956	ENPL	XRCC6
P34932	P10275	HSP74	ANDR
P34932	Q99933	HSP74	BAG1
P11021	P10275	BIP	ANDR
P11021	P07900	BIP	HS90A
P11021	P14625	BIP	ENPL
P11021	P11142	BIP	HSP7C
P11021	P09874	BIP	PARP1
P11021	P11387	BIP	TOP1
P11021	P12956	BIP	XRCC6
P11142	P10275	HSP7C	ANDR
P11142	P07900	HSP7C	HS90A
P11142	P14625	HSP7C	ENPL
P11142	P11021	HSP7C	BIP
P11142	P09874	HSP7C	PARP1
P11142	P11387	HSP7C	TOP1
P11142	P12956	HSP7C	XRCC6
P04792	P10275	HSPB1	ANDR
P22301	Q13547	IL10	HDAC1
P22301	Q96ST3	IL10	SIN3A
P40189	P10275	IL6RB	ANDR
P05412	P10275	JUN	ANDR
Q92831	P10275	KAT2B	ANDR
Q92831	P10275	KAT2B	ANDR
Q92993	P10275	KAT5	ANDR
Q92993	Q6AZZ1	KAT5	TRI68
O95251	P10275	KAT7	ANDR
O60341	P10275	KDM1A	ANDR
Q9Y4C1	P10275	KDM3A	ANDR
Q9H3R0	P10275	KDM4C	ANDR
O43504	P10275	LTOR5	ANDR
O60711	P10275	LPXN	ANDR
P43364	P10275	MAGAB	ANDR
P43364	Q15596	MAGAB	NCOA2
Q00987	P10275	MDM2	ANDR
Q00987	P10275	MDM2	ANDR
Q00987	Q13547	MDM2	HDAC1
P51948	P10275	MAT1	ANDR
P51948	P51946	MAT1	CCNH
P51948	P50613	MAT1	CDK7
P51948	P18074	MAT1	ERCC2
P51948	P19447	MAT1	ERCC3
P51948	P32780	MAT1	TF2H1
P51948	Q13888	MAT1	TF2H2
P51948	Q13889	MAT1	TF2H3
P51948	Q92759	MAT1	TF2H4
Q15788	P10275	NCOA1	ANDR
Q15788	Q15596	NCOA1	NCOA2
Q15788	Q92922	NCOA1	SMRC1
Q15596	P10275	NCOA2	ANDR
Q15596	P43364	NCOA2	MAGAB
Q15596	Q15788	NCOA2	NCOA1
Q9Y6Q9	P10275	NCOA3	ANDR
Q13772	P10275	NCOA4	ANDR
Q14686	P06400	NCOA6	RB
O75376	P10275	NCOR1	ANDR
Q9Y618	P10275	NCOR2	ANDR
Q15233	P10275	NONO	ANDR
Q15466	P10275	NR0B2	ANDR
P13056	P10275	NR2C1	ANDR
P49116	P10275	NR2C2	ANDR
P04150	P10275	GCR	ANDR
P48552	P10275	NRIP1	ANDR
Q96L73	P10275	NSD1	ANDR
Q9UQ80	P10275	PA2G4	ANDR
Q9NQU5	P10275	PAK6	ANDR
Q9NQU5	P10275	PAK6	ANDR
Q99497	P10275	PARK7	ANDR
Q99497	Q5THR3	PARK7	EFCB6
P09874	P10275	PARP1	ANDR
P09874	P07900	PARP1	HS90A
P09874	P14625	PARP1	ENPL
P09874	P11021	PARP1	BIP
P09874	P11142	PARP1	HSP7C
P09874	P11387	PARP1	TOP1
P09874	P12956	PARP1	XRCC6
Q9HBE1	P10275	PATZ1	ANDR
Q9HBE1	P78317	PATZ1	RNF4
Q8IZL8	P10275	PELP1	ANDR
Q8IZL8	Q14192	PELP1	FHL2
Q8IZL8	P12931	PELP1	SRC
O75925	P10275	PIAS1	ANDR
O75928	P10275	PIAS2	ANDR
Q9Y6X2	P10275	PIAS3	ANDR
Q9Y6X2	P40763	PIAS3	STAT3
Q8N2W9	P10275	PIAS4	ANDR
P27986	P10275	P85A	ANDR
P27986	O00459	P85A	P85B
P27986	Q05397	P85A	FAK1
P27986	P12931	P85A	SRC
O00459	P27986	P85B	P85A
O00459	Q05397	P85B	FAK1
Q9UM63	P10275	PLAL1	ANDR
Q12796	P10275	PNRC1	ANDR
P14859	P10275	PO2F1	ANDR
Q15181	P10275	IPYR	ANDR
P62136	P10275	PP1A	ANDR
Q06830	P10275	PRDX1	ANDR
Q99873	P10275	ANM1	ANDR
P55345	P10275	ANM2	ANDR
Q9P2W1	P10275	HOP2	ANDR
P60484	P10275	PTEN	ANDR
Q05397	P27986	FAK1	P85A
Q05397	O00459	FAK1	P85B
P49023	P10275	PAXI	ANDR
P60763	P10275	RAC3	ANDR
Q9Y4B4	P10275	ARIP4	ANDR
P62826	P10275	RAN	ANDR
Q96S59	P10275	RANB9	ANDR
P06400	P10275	RB	ANDR
P06400	Q14686	RB	NCOA6
Q9NYW8	P10275	RBAK	ANDR
Q96PM5	P10275	ZN363	ANDR
Q9UBS8	P10275	RNF14	ANDR
P78317	P10275	RNF4	ANDR
P78317	Q9HBE1	RNF4	PATZ1
Q9Y252	P10275	RNF6	ANDR
Q01196	P10275	RUNX1	ANDR
Q13950	P10275	RUNX2	ANDR
Q9P0U3	Q13547	SENP1	HDAC1
Q15637	P10275	SF01	ANDR
Q96ST3	P10275	SIN3A	ANDR
Q96ST3	Q5THR3	SIN3A	EFCB6
Q96ST3	Q13547	SIN3A	HDAC1
Q96ST3	P22301	SIN3A	IL10
Q96EB6	P10275	SIR1	ANDR
P12235	P10275	ADT1	ANDR
P84022	P10275	SMAD3	ANDR
Q92922	P10275	SMRC1	ANDR
Q92922	Q15788	SMRC1	NCOA1
Q969G3	P10275	SMCE1	ANDR
Q9Y675	P10275	SNURF	ANDR
P08047	P10275	SP1	ANDR
O95238	P10275	SPDEF	ANDR
P12931	P10275	SRC	ANDR
P12931	P03372	SRC	ESR1
P12931	Q8IZL8	SRC	PELP1
P12931	P27986	SRC	P85A
Q05066	P10275	SRY	ANDR
P40763	P10275	STAT3	ANDR
P40763	Q9Y6X2	STAT3	PIAS3
Q9UNE7	P10275	CHIP	ANDR
O95425	P10275	SVIL	ANDR
P15884	P10275	ITF2	ANDR
P15884	P35222	ITF2	CTNB1
O43294	P10275	TGFI1	ANDR
Q8IXH7	P10275	NELFD	ANDR
P82094	P10275	TMF1	ANDR
P11387	P10275	TOP1	ANDR
P11387	P07900	TOP1	HS90A
P11387	P14625	TOP1	ENPL
P11387	P11021	TOP1	BIP
P11387	P11142	TOP1	HSP7C
P11387	P09874	TOP1	PARP1
P11387	P12956	TOP1	XRCC6
Q6AZZ1	P10275	TRI68	ANDR
Q6AZZ1	Q09472	TRI68	EP300
Q6AZZ1	Q92993	TRI68	KAT5
P63279	P10275	UBC9	ANDR
P63279	P10275	UBC9	ANDR
Q05086	P10275	UBE3A	ANDR
Q9UBK9	P10275	UXT	ANDR
O96028	P10275	NSD2	ANDR
P13010	P10275	XRCC5	ANDR
P12956	P10275	XRCC6	ANDR
P12956	P07900	XRCC6	HS90A
P12956	P14625	XRCC6	ENPL
P12956	P11021	XRCC6	BIP
P12956	P11142	XRCC6	HSP7C
P12956	P09874	XRCC6	PARP1
P12956	P11387	XRCC6	TOP1
Q9ULJ6	P10275	ZMIZ1	ANDR
Q8NF64	P10275	ZMIZ2	ANDR
